,h3_index_int,mmsi,imo,length,width,vessel_type,vessel_type_main,obs_time,flag_country,source,destination,time_lower,time_upper,unix_trigger,avg_unix,unix_disarm,sd_lat,sd_lng,trigger_lat,trigger_lng,avg_lat,avg_lng,disarm_lat,disarm_lng,mode_nav_status,obs_nav_status,state_initial,state_final,obs_count,is_valid,geom_wkt,wkt_avg_pt,imo_ihs,ShipName,mmsi_ihs,RegisteredOwnerCountryOfRegistration,RegisteredOwnerCountryofDomicile,Tonnagesystem69convention,GrossTonnage,Deadweight,ShiptypeLevel5,shipSource,Hirarki_1,Prov_ID,Kode
14274,623986077538287615,525101123,9848065,68.0,14.0,Passenger,,2023-01-01 00:59:43,Indonesia,T-AIS,SURABAYA,4.95,0.0,1672534783,1672534783,1672534783,0.0,0.0,-7.18658833,112.72493833,-7.18658833,112.72493833,-7.18658833,112.72493833,At Anchor,1,1,1,1,invalid,POINT (112.72493833 -7.18658833),POINT (112.72493833 -7.18658833),9848065,SABUK NUSANTARA 91,525101123.0,Indonesia,Indonesia,I,2086,722,General Cargo/Passenger Ship,imo match,1,35,SUB
2241,623275795671089151,525401602,9983839,35.0,6.0,Passenger,,2023-01-01 01:04:13,Indonesia,T-AIS,,0.65,0.06666666666666667,1672535053,1672535191,1672535330,0.0,0.0,0.98805,103.4363,0.98805,103.4363,0.98805,103.4363,Moored,2,1,2,2,valid,"LINESTRING (103.4363 0.98805, 103.4363 0.98805,103.4363 0.98805)",POINT (103.4363 0.98805),9983839,OCEANNA VIII,525401602.0,Indonesia,Indonesia,I,168,263,Passenger Ship,imo match,2,21,TJB
10722,623960961477640191,525005177,8604333,243.0,25.0,Passenger,Passenger Ship,2023-01-01 01:04:35,Indonesia,T-AIS,BAKAUHENI - MERAK,1.4166666666666667,0.0,1672535075,1672535075,1672535075,0.0,0.0,-5.93602833,105.99845667,-5.93602833,105.99845667,-5.93602833,105.99845667,Under Way Using Engine,1,2,2,1,invalid,POINT (105.99845667 -5.93602833),POINT (105.99845667 -5.93602833),8604333,PORT LINK III,525005177.0,Indonesia,Indonesia,I,15341,3625,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
13990,623276057217040383,525200211,9859492,0.0,0.0,Passenger,,2023-01-01 01:24:52,Indonesia,S-AIS,TPI BATAM RETURN,1.3166666666666667,1.1166666666666667,1672536292,1672538983,1672540369,0.0003536232249160169,0.0004818536834327367,0.93166667,104.43833333,0.93148111,104.43792166666667,0.93107333,104.43739167,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (104.43833333 0.93166667, 104.43792166666667 0.93148111,104.43739167 0.93107333)",POINT (104.43792166666667 0.93148111),9859492,OCEAN DRAGON 6,525200211.0,Indonesia,Indonesia,I,152,0,Passenger Ship,imo match,2,21,TNJ
694,623960961476395007,525001136,9759733,260.0,20.0,Passenger,General Cargo Ship,2023-01-01 02:29:42,Indonesia,T-AIS,BAKAUHENI,1.0333333333333334,0.85,1672540182,1672541722,1672543262,0.00020152543263807319,2.0039406178877024e-05,-5.93567333,105.99859167,-5.93581583,105.9985775,-5.93595833,105.99856333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.99859167 -5.93567333, 105.9985775 -5.93581583,105.99856333 -5.93595833)",POINT (105.9985775 -5.93581583),9759733,BATU MANDI,525001136.0,Indonesia,Indonesia,I,5553,2426,General Cargo/Passenger Ship,imo match,1,36,IBP
15057,623275795670925311,525401602,9983839,35.0,6.0,Passenger,,2023-01-01 02:32:47,Indonesia,T-AIS,,8.8,8.383333333333333,1672540367,1672551535,1672570588,6.37469244748241e-05,0.0002929971748101129,0.98798333,103.4371,0.9879885425,103.43652708249999,0.988,103.43648333,Moored,16,2,2,16,valid,"LINESTRING (103.4371 0.98798333, 103.43652708249999 0.9879885425,103.43648333 0.988)",POINT (103.43652708249999 0.9879885425),9983839,OCEANNA VIII,525401602.0,Indonesia,Indonesia,I,168,263,Passenger Ship,imo match,2,21,TJB
22995,623960961436516351,525100600,9871646,103.0,18.0,Passenger,,2023-01-01 02:37:40,Indonesia,T-AIS,MERAK  <>BAKAUHENI,12.85,12.816666666666666,1672540660,1672563730,1672586800,7.424621202491689e-05,0.0012291849309464557,-5.94886667,105.98184833,-5.94881417,105.98097916500001,-5.94876167,105.98011,Under Way Using Engine,2,1,2,2,valid,"LINESTRING (105.98184833 -5.94886667, 105.98097916500001 -5.94881417,105.98011 -5.94876167)",POINT (105.98097916500001 -5.94881417),9871646,RAPUTRA JAYA 2888,525100600.0,Indonesia,Indonesia,I,5578,0,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
28603,624100706003550207,525005038,9157210,74.0,15.0,Passenger,Passenger Ship,2023-01-01 02:58:06,Indonesia,S-AIS,KUPANG,1.65,1.6,1672541886,1672545005,1672547644,0.0003636972111197384,0.0006706204976422448,-10.18,123.51333333,-10.178412695238091,123.51301587095237,-10.17833333,123.51333333,At Anchor,20,2,2,21,valid,"LINESTRING (123.51333333 -10.18, 123.51301587095237 -10.178412695238091,123.51333333 -10.17833333)",POINT (123.51301587095237 -10.178412695238091),9157210,WILIS,525005038.0,Indonesia,Indonesia,I,2620,400,Passenger Ship,imo match,1,53,TQP
21008,624118019000500223,525015383,8925153,185.0,73.0,Passenger,Passenger Ship,2023-01-01 03:12:10,Indonesia,T-AIS,MAKASSAR,251.96666666666667,200.46666666666667,1672542730,1672931876,1673264404,0.0002154573149720492,5.380681207146044e-05,-5.12459667,119.40682667,-5.124722096612903,119.4068148302688,-5.12452333,119.40689667,Moored,186,1,2,186,valid,"LINESTRING (119.40682667 -5.12459667, 119.4068148302688 -5.124722096612903,119.40689667 -5.12452333)",POINT (119.4068148302688 -5.124722096612903),8925153,DHARMA FERRY 3,525015383.0,Indonesia,Indonesia,I,1944,2149,Passenger/Ro-Ro Ship (Vehicles),imo match,1,73,MAK
12455,624100706016526335,525101085,9812860,63.0,12.0,Passenger,,2023-01-01 03:13:44,Indonesia,S-AIS,KUPANG,190.21666666666667,187.16666666666666,1672542824,1672865880,1673216638,0.0013137373022007492,0.0009447200254286029,-10.19563,123.49112,-10.193739515726495,123.49236000034186,-10.19238667,123.49310667,Moored,70,1,2,117,valid,"LINESTRING (123.49112 -10.19563, 123.49236000034186 -10.193739515726495,123.49310667 -10.19238667)",POINT (123.49236000034186 -10.193739515726495),9812860,SABUK NUSANTARA 108,525101085.0,Indonesia,Indonesia,I,1259,550,Passenger Ship,imo match,1,53,TQP
9233,623529803732058111,525101086,9813797,50.0,20.0,Passenger,,2023-01-01 03:13:45,Indonesia,T-AIS,TERNATE,0.6666666666666666,0.11666666666666667,1672542825,1672543025,1672543308,0.0004310901254957886,0.0005167284909246389,0.79074667,127.395895,0.79024889,127.39529833333332,0.79,127.395,At Anchor,3,1,2,3,valid,"LINESTRING (127.395895 0.79074667, 127.39529833333332 0.79024889,127.395 0.79)",POINT (127.39529833333332 0.79024889),9813797,SABUK NUSANTARA 105,525101086.0,Indonesia,Indonesia,I,1259,505,General Cargo/Passenger Ship,imo match,1,82,TEI
1701,623960961469284351,525015381,9042881,106.0,16.0,Passenger,Passenger Ship,2023-01-01 03:17:06,Indonesia,T-AIS,MERAK-BAKAUHENI AJA,1.15,0.0,1672543026,1672543026,1672543026,0.0,0.0,-5.93112833,105.99562833,-5.93112833,105.99562833,-5.93112833,105.99562833,Under Way Using Engine,1,2,2,1,invalid,POINT (105.99562833 -5.93112833),POINT (105.99562833 -5.93112833),9042881,MUSTHIKA KENCANA,525012039.0,Indonesia,Indonesia,I,2983,820,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
139,623513281091796991,525101083,9799460,70.0,10.0,Passenger,,2023-01-01 03:37:07,Indonesia,S-AIS,MANOKWARI,46.1,46.05,1672544227,1672563580,1672710013,0.0002705566666666807,0.0006189975318584759,-0.88,134.06333333,-0.8800901855555555,134.06363555333334,-0.88,134.065,Under Way Using Engine,9,1,2,9,valid,"LINESTRING (134.06333333 -0.88, 134.06363555333334 -0.8800901855555555,134.065 -0.88)",POINT (134.06363555333334 -0.8800901855555555),9799460,SABUK NUSANTARA 98,525101083.0,Indonesia,Indonesia,I,1259,455,General Cargo/Passenger Ship,imo match,2,92,MKW
20646,623513281099759615,525010133,9641039,42.0,12.0,Passenger,Passenger Ship,2023-01-01 03:51:33,Indonesia,S-AIS,MANOKWARI,18.416666666666668,18.2,1672545093,1672552735,1672610615,0.0007212635435373826,0.001127380848598218,-0.87333333,134.05666667,-0.8742146288888889,134.05644000111113,-0.875,134.05666667,Under Way Using Engine,9,2,2,9,valid,"LINESTRING (134.05666667 -0.87333333, 134.05644000111113 -0.8742146288888889,134.05666667 -0.875)",POINT (134.05644000111113 -0.8742146288888889),9641039,NAPAN WAINAMI,525010133.0,Indonesia,Indonesia,I,560,140,Passenger/Ro-Ro Ship (Vehicles),imo match,2,92,MKW
13561,624129268393902079,525900057,9084114,61.0,14.0,Passenger,Passenger Ship,2023-01-01 03:52:45,Indonesia,S-AIS,LEMBAR LBK,1.8166666666666667,0.6666666666666666,1672545165,1672546373,1672547582,7.071067811848996e-05,7.071067814109929e-06,-8.746815,116.05538667,-8.746865,116.05538167,-8.746915,116.05537667,Under Way Using Engine,2,1,2,2,valid,"LINESTRING (116.05538667 -8.746815, 116.05538167 -8.746865,116.05537667 -8.746915)",POINT (116.05538167 -8.746865),9084114,SHITA GIRI NUSA,525900057.0,Indonesia,Indonesia,I,1152,150,Passenger Ship,imo match,2,52,LMR
12315,623960961477115903,525100375,9819478,102.0,18.0,Passenger,Passenger Ship,2023-01-01 03:54:30,Indonesia,T-AIS,MERAK-BAKAU PP,1.0333333333333334,0.03333333333333333,1672545270,1672545335,1672545401,0.0010300212349507287,0.0004254449370327408,-5.93138333,105.99684833,-5.932111665,105.997149165,-5.93284,105.99745,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.99684833 -5.93138333, 105.997149165 -5.932111665,105.99745 -5.93284)",POINT (105.997149165 -5.932111665),9819478,WIRA KENCANA,525100375.0,Indonesia,Indonesia,I,5648,7000,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
24292,623529803990990847,525101086,9813797,50.0,20.0,Passenger,,2023-01-01 03:57:45,Indonesia,S-AIS,TERNATE,116.31666666666666,52.65,1672545465,1672642864,1672735018,0.0007554232726429063,0.00040019593975237683,0.775,127.38833333,0.7773155381453634,127.38694052018798,0.77666667,127.38833333,At Anchor,798,2,2,798,valid,"LINESTRING (127.38833333 0.775, 127.38694052018798 0.7773155381453634,127.38833333 0.77666667)",POINT (127.38694052018798 0.7773155381453634),9813797,SABUK NUSANTARA 105,525101086.0,Indonesia,Indonesia,I,1259,505,General Cargo/Passenger Ship,imo match,1,82,TEI
15095,623987049689448447,525015382,7128095,65.0,16.0,Passenger,Passenger Ship,2023-01-01 03:58:37,Indonesia,T-AIS,SEMARANG,4.55,3.05,1672545517,1672550195,1672556494,0.0004427624224197568,0.0013200612482804884,-6.905075,110.335875,-6.9054379175,110.33710250125,-6.90623833,110.33961167,At Anchor,8,2,2,8,valid,"LINESTRING (110.335875 -6.905075, 110.33710250125 -6.9054379175,110.33961167 -6.90623833)",POINT (110.33710250125 -6.9054379175),7128095,DHARMA FERRY 2,525015382.0,Indonesia,Indonesia,F,2673,2500,Passenger/Ro-Ro Ship (Vehicles),imo match,1,33,SRG
27383,624100706003615743,525005038,9157210,74.0,15.0,Passenger,Passenger Ship,2023-01-01 04:40:05,Indonesia,S-AIS,KUPANG,154.15,153.75,1672548005,1672818264,1673101506,0.0008853113703696145,0.0006782526242982258,-10.17833333,123.51333333,-10.178522061141614,123.51367789788236,-10.17833333,123.51333333,At Anchor,2295,2,2,2295,valid,"LINESTRING (123.51333333 -10.17833333, 123.51367789788236 -10.178522061141614,123.51333333 -10.17833333)",POINT (123.51367789788236 -10.178522061141614),9157210,WILIS,525005038.0,Indonesia,Indonesia,I,2620,400,Passenger Ship,imo match,1,53,TQP
11960,623960961476493311,525001121,9764611,50.0,80.0,Passenger,Passenger Ship,2023-01-01 04:43:50,Indonesia,S-AIS,MERAK - BAKAUHENI,1.25,1.05,1672548230,1672550981,1672552009,0.001717808351211455,0.0009423247656104569,-5.935,105.99666667,-5.9355241675,105.9963712525,-5.93333333,105.995,Underway Sailing,4,2,2,4,valid,"LINESTRING (105.99666667 -5.935, 105.9963712525 -5.9355241675,105.995 -5.93333333)",POINT (105.9963712525 -5.9355241675),9764611,SEBUKU,525001121.0,Indonesia,Indonesia,I,5553,1157,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
24910,623986077539729407,525005014,8915653,99.0,18.0,Passenger,Passenger Ship,2023-01-01 04:45:06,Indonesia,T-AIS,BENOA,3.05,0.05,1672548306,1672548412,1672548525,0.0008458890271781512,0.0009651840613227777,-7.19592833,112.732585,-7.195022219999999,112.73211666666667,-7.19425333,112.73100667,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (112.732585 -7.19592833, 112.73211666666667 -7.195022219999999,112.73100667 -7.19425333)",POINT (112.73211666666667 -7.195022219999999),8915653,AWU,525005014.0,Indonesia,Indonesia,I,6022,1405,Passenger Ship,imo match,1,35,SUB
6722,623337135240970239,525004085,9505766,17.0,19.0,Passenger,,2023-01-01 04:56:56,Indonesia,T-AIS,WEST SENO FIELD,4.216666666666667,1.5166666666666666,1672549016,1672551752,1672554488,0.0020164281236385324,0.0013658969560179522,-1.21083167,116.783275,-1.2122575,116.782309165,-1.21368333,116.78134333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (116.783275 -1.21083167, 116.782309165 -1.2122575,116.78134333 -1.21368333)",POINT (116.782309165 -1.2122575),9505766,PEACOCK SATU,525004085.0,Indonesia,Indonesia,I,152,57,Crew/Supply Vessel,imo match,1,64,BPN
29006,623960961475608575,525015868,8220060,0.0,0.0,Passenger,Passenger Ship,2023-01-01 04:57:29,Indonesia,S-AIS,MERAK,1.4833333333333334,0.016666666666666666,1672549049,1672549104,1672549159,0.0010535891039676357,0.00012256988944327662,-5.92294833,105.99030667,-5.92220333,105.99022,-5.92145833,105.99013333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.99030667 -5.92294833, 105.99022 -5.92220333,105.99013333 -5.92145833)",POINT (105.99022 -5.92220333),8220060,KIRANA IX,525015868.0,Indonesia,Indonesia,I,9168,1309,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
22709,624129306344783871,525005003,9032159,100.0,18.0,Passenger,Passenger Ship,2023-01-01 05:00:59,Indonesia,S-AIS,L.BAJO,1.6,1.5,1672549259,1672552786,1672554662,0.0008340102028950555,0.0007370799946648048,-8.74166667,115.21166667,-8.742519443333334,115.21209222333334,-8.74333333,115.21166667,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (115.21166667 -8.74166667, 115.21209222333334 -8.742519443333334,115.21166667 -8.74333333)",POINT (115.21209222333334 -8.742519443333334),9032159,LEUSER,525005003.0,Indonesia,Indonesia,I,6022,1438,Passenger Ship,imo match,1,51,BOA
1342,623276211204947967,563000510,9133680,42.0,6.0,Passenger,Passenger Ship,2023-01-01 05:05:59,Singapore,T-AIS,BATAM CENTRE,308.8333333333333,290.26666666666665,1672549559,1673072396,1673594541,0.000400382512569648,0.0004127332258704244,0.93279833,104.43884667,0.9324913054819278,104.43846527102409,0.93282833,104.438795,Moored,166,1,2,166,valid,"LINESTRING (104.43884667 0.93279833, 104.43846527102409 0.9324913054819278,104.438795 0.93282833)",POINT (104.43846527102409 0.9324913054819278),9133680,MERBAU ERA,563000510.0,Singapore,Singapore,I,240,70,Passenger Ship,imo match,2,21,TNJ
16848,623335841563049983,525024105,7507459,41.0,12.0,Passenger,Passenger Ship,2023-01-01 05:23:13,Indonesia,T-AIS,KARIANGAU-PENAJAM,0.55,0.0,1672550593,1672550593,1672550593,0.0,0.0,-1.20091333,116.81720333,-1.20091333,116.81720333,-1.20091333,116.81720333,Under Way Using Engine,1,2,2,1,invalid,POINT (116.81720333 -1.20091333),POINT (116.81720333 -1.20091333),7507459,KINERET,525024105.0,Indonesia,Indonesia,F,531,30,Passenger Ship,imo match,1,64,BPN
20436,623986077575577599,525301379,9950662,68.0,17.0,Passenger,,2023-01-01 05:34:56,Indonesia,S-AIS,SURABAYA,49.15,48.7,1672551296,1672639868,1672726643,0.0007901184835784913,0.0006607156582307605,-7.17666667,112.72833333,-7.1761527114073225,112.72817357576656,-7.17666667,112.72833333,At Anchor,874,2,2,874,valid,"LINESTRING (112.72833333 -7.17666667, 112.72817357576656 -7.1761527114073225,112.72833333 -7.17666667)",POINT (112.72817357576656 -7.1761527114073225),9950662,KIRANA VII,525301379.0,Indonesia,Indonesia,I,1933,901,Passenger/Ro-Ro Ship (Vehicles),imo match,1,35,SUB
8409,623986079597953023,525401537,8920165,0.0,0.0,Passenger,,2023-01-01 05:36:32,Indonesia,S-AIS,SBY,59.11666666666667,59.083333333333336,1672551392,1672624391,1672764127,0.0009416935909679593,0.0009744316550572954,-7.07666667,112.665,-7.078320555,112.66451888833335,-7.07957167,112.66324667,Under Way Using Engine,6,1,2,6,valid,"LINESTRING (112.665 -7.07666667, 112.66451888833335 -7.078320555,112.66324667 -7.07957167)",POINT (112.66451888833335 -7.078320555),8920165,HAI DA,525401537.0,Indonesia,Indonesia,I,9353,3286,Vehicles Carrier,imo match,2,35,GRE
21933,623986077576396799,525101057,9837846,63.0,12.0,Passenger,,2023-01-01 05:41:38,Indonesia,T-AIS,SURABAYA,188.76666666666668,188.68333333333334,1672551698,1672741202,1673230975,0.0002316999480723124,0.0007037074439474757,-7.17850167,112.73200167,-7.178352221666667,112.73178583666667,-7.17874833,112.73035167,Under Way Using Engine,6,1,2,6,valid,"LINESTRING (112.73200167 -7.17850167, 112.73178583666667 -7.178352221666667,112.73035167 -7.17874833)",POINT (112.73178583666667 -7.178352221666667),9837846,SABUK NUSANTARA 99,525101057.0,Indonesia,Indonesia,I,1258,579,Passenger/Ro-Ro Ship (Vehicles),imo match,1,35,SUB
13367,623276214398189567,563091500,9881330,42.0,10.0,Passenger,,2023-01-01 05:41:39,Singapore,S-AIS,SEKUPANG,4.866666666666666,4.7,1672551699,1672562340,1672568619,0.0007669116830726491,0.0010143428807011157,1.13333333,104.055,1.1328905533333333,104.05549944666666,1.13333333,104.05666667,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (104.055 1.13333333, 104.05549944666666 1.1328905533333333,104.05666667 1.13333333)",POINT (104.05549944666666 1.1328905533333333),9881330,BASMA ALMELAHIA,,Saudi Arabia,Saudi Arabia,I,438,57,Passenger Ship,imo match,1,21,BUR
4673,623986077553360895,525101123,9848065,68.0,14.0,Passenger,,2023-01-01 06:11:05,Indonesia,T-AIS,SURABAYA,139.61666666666667,0.95,1672553465,1672555196,1672556927,0.00025455844122694067,0.00015556349187022408,-7.18999,112.716085,-7.18981,112.715975,-7.18963,112.715865,At Anchor,2,2,2,2,valid,"LINESTRING (112.716085 -7.18999, 112.715975 -7.18981,112.715865 -7.18963)",POINT (112.715975 -7.18981),9848065,SABUK NUSANTARA 91,525101123.0,Indonesia,Indonesia,I,2086,722,General Cargo/Passenger Ship,imo match,1,35,SUB
13989,623276057217040383,525200211,9859492,0.0,0.0,Passenger,,2023-01-01 06:15:52,Indonesia,S-AIS,TPI BATAM RETURN,1.5833333333333333,0.55,1672553752,1672554591,1672555732,0.0003935024354011986,0.0007772158382787019,0.93166667,104.43833333,0.9317375033333334,104.43766805333333,0.93166667,104.43833333,Under Way Using Engine,6,2,2,6,valid,"LINESTRING (104.43833333 0.93166667, 104.43766805333333 0.9317375033333334,104.43833333 0.93166667)",POINT (104.43766805333333 0.9317375033333334),9859492,OCEAN DRAGON 6,525200211.0,Indonesia,Indonesia,I,152,0,Passenger Ship,imo match,2,21,TNJ
9406,623529803968970751,525201927,9926879,60.0,14.0,Passenger,,2023-01-01 06:30:44,Indonesia,S-AIS,ID-BASTIONG-TERNATE,0.7,0.0,1672554644,1672554644,1672554644,0.0,0.0,0.76333333,127.375,0.76333333,127.375,0.76333333,127.375,Under Way Using Engine,1,2,2,1,invalid,POINT (127.375 0.76333333),POINT (127.375 0.76333333),9926879,GARDA MARITIM 7,525201927.0,Indonesia,Indonesia,I,600,0,Passenger/Ro-Ro Ship (Vehicles),imo match,1,82,TEI
23928,623960961469317119,525300391,9875812,120.0,23.0,Passenger,,2023-01-01 06:51:17,Indonesia,S-AIS,MERAK,1.4,1.3333333333333333,1672555877,1672558280,1672560684,0.002197921221165497,0.0015827383215414176,-5.93074833,105.994465,-5.929194165,105.993345835,-5.92764,105.99222667,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.994465 -5.93074833, 105.993345835 -5.929194165,105.99222667 -5.92764)",POINT (105.993345835 -5.929194165),9875812,WIRA BERLIAN,525300391.0,Indonesia,Indonesia,I,8428,3959,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
14726,623511354942390271,525005054,9401324,146.0,24.0,Passenger,Passenger Ship,2023-01-01 07:25:39,Indonesia,S-AIS,NABIRE.ID,1.95,0.05,1672557939,1672558028,1672558117,0.002357020246932414,0.0,-2.72666667,134.50166667,-2.7283333350000003,134.50166667,-2.73,134.50166667,Underway Sailing,2,2,2,2,valid,"LINESTRING (134.50166667 -2.72666667, 134.50166667 -2.7283333350000003,134.50166667 -2.73)",POINT (134.50166667 -2.7283333350000003),9401324,GUNUNG DEMPO,525005054.0,Indonesia,Indonesia,I,14017,4018,Passenger Ship,imo match,2,92,WSR
18373,623960961468104703,525100493,9819272,106.0,21.0,Passenger,,2023-01-01 07:41:52,Indonesia,T-AIS,MERAK BAKAUHENI,1.1666666666666667,0.8666666666666667,1672558912,1672560972,1672562052,0.0012241357495529736,0.0007810296658257158,-5.92770833,105.99262,-5.926939996666666,105.992185,-5.92552833,105.99128333,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (105.99262 -5.92770833, 105.992185 -5.926939996666666,105.99128333 -5.92552833)",POINT (105.992185 -5.926939996666666),9819272,ALS ELISA,525100493.0,Indonesia,Indonesia,I,6913,2083,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
18053,623987049690234879,525015382,7128095,65.0,16.0,Passenger,Passenger Ship,2023-01-01 07:52:35,Indonesia,T-AIS,SEMARANG,1.85,1.35,1672559555,1672561921,1672564416,0.00028692587488935616,0.0012516830076325736,-6.90674167,110.34133333,-6.907324761428572,110.34286261714284,-6.90766,110.344705,At Anchor,7,2,2,7,valid,"LINESTRING (110.34133333 -6.90674167, 110.34286261714284 -6.907324761428572,110.344705 -6.90766)",POINT (110.34286261714284 -6.907324761428572),7128095,DHARMA FERRY 2,525015382.0,Indonesia,Indonesia,F,2673,2500,Passenger/Ro-Ro Ship (Vehicles),imo match,1,33,SRG
16868,623335841563049983,525002129,9204257,49.0,12.0,Passenger,Passenger Ship,2023-01-01 08:14:53,Indonesia,T-AIS,KARIANGAU - PNAJAM,0.8333333333333334,0.0,1672560893,1672560893,1672560893,0.0,0.0,-1.20056333,116.817885,-1.20056333,116.817885,-1.20056333,116.817885,Under Way Using Engine,1,2,2,1,invalid,POINT (116.817885 -1.20056333),POINT (116.817885 -1.20056333),9204257,SWARNA NALINI,525002129.0,Indonesia,Indonesia,F,323,58,Passenger/Ro-Ro Ship (Vehicles),imo match,1,64,BPN
4836,624119803491745791,525005045,9032719,94.0,16.0,Passenger,Passenger Ship,2023-01-01 08:34:48,Indonesia,S-AIS,LEMBAR,34.45,2.85,1672562088,1672566991,1672572345,0.0,0.0,-9.63666667,120.25,-9.63666667,120.25,-9.63666667,120.25,Moored,42,1,2,42,valid,"LINESTRING (120.25 -9.63666667, 120.25 -9.63666667,120.25 -9.63666667)",POINT (120.25 -9.63666667),9032719,EGON,525005045.0,Indonesia,Indonesia,I,4914,824,Passenger/Ro-Ro Ship (Vehicles),imo match,2,53,WGP
6919,623960961475575807,525201093,9031521,134.0,20.0,Passenger,,2023-01-01 08:50:10,Indonesia,T-AIS,MERAK BAKAUHENI,1.3333333333333333,0.0,1672563010,1672563010,1672563010,0.0,0.0,-5.92351667,105.99205,-5.92351667,105.99205,-5.92351667,105.99205,Under Way Using Engine,1,2,2,1,invalid,POINT (105.99205 -5.92351667),POINT (105.99205 -5.92351667),9031521,AMADEA,,Indonesia,Indonesia,F,12276,3250,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
15205,623987049687810047,525015382,7128095,65.0,16.0,Passenger,Passenger Ship,2023-01-01 09:40:36,Indonesia,T-AIS,SEMARANG,12.0,11.55,1672566036,1672587495,1672607615,0.0002950112249664566,0.0008182764468788223,-6.90830833,110.345325,-6.9088309336,110.34829036639998,-6.90911167,110.34947167,At Anchor,50,2,2,50,valid,"LINESTRING (110.345325 -6.90830833, 110.34829036639998 -6.9088309336,110.34947167 -6.90911167)",POINT (110.34829036639998 -6.9088309336),7128095,DHARMA FERRY 2,525015382.0,Indonesia,Indonesia,F,2673,2500,Passenger/Ro-Ro Ship (Vehicles),imo match,1,33,SRG
24762,623969834856120319,525002051,9004023,43.0,10.0,Passenger,Passenger Ship,2023-01-01 10:12:54,Indonesia,T-AIS,BARDAN-SIANTAN,3087.85,3087.1666666666665,1672567974,1678145155,1683681833,0.0004905778561728976,0.0005105250785967181,-0.02150167,109.34073167,-0.020876508788546255,109.34145501916299,-0.02097333,109.34073,Under Way Using Engine,2270,2,3,2270,valid,"LINESTRING (109.34073167 -0.02150167, 109.34145501916299 -0.020876508788546255,109.34073 -0.02097333)",POINT (109.34145501916299 -0.020876508788546255),9004023,JEMBATAN KAPUAS,525002051.0,Indonesia,Indonesia,F,404,169,Passenger/Ro-Ro Ship (Vehicles),imo match,1,61,PNK
27975,623960961468137471,525021421,8602074,126.0,20.0,Passenger,,2023-01-01 10:21:13,Indonesia,T-AIS,MERAK-BAKAUHEUNI,1.3333333333333333,0.0,1672568473,1672568473,1672568473,0.0,0.0,-5.92732,105.9919,-5.92732,105.9919,-5.92732,105.9919,Under Way Using Engine,1,2,2,1,invalid,POINT (105.9919 -5.92732),POINT (105.9919 -5.92732),8602074,AMARISA,525021421.0,Indonesia,Indonesia,I,9521,2917,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
9159,623530523344928767,525001103,8689022,63.0,12.0,Passenger,,2023-01-01 10:55:49,Indonesia,S-AIS,SORONG,36.266666666666666,36.15,1672570549,1672614110,1672700693,0.0019245047463005256,0.0,-0.88666667,131.245,-0.8855555566666666,131.245,-0.88333333,131.245,Under Way Using Engine,3,1,2,3,valid,"LINESTRING (131.245 -0.88666667, 131.245 -0.8855555566666666,131.245 -0.88333333)",POINT (131.245 -0.8855555566666666),8689022,SABUK NUSANTARA 42,525001103.0,Indonesia,Indonesia,I,1206,500,General Cargo/Passenger Ship,imo match,1,92,SOQ
24944,623960961477050367,525023144,8718562,83.0,14.0,Passenger,Passenger Ship,2023-01-01 11:02:42,Indonesia,T-AIS,MERAK - BAKAUHENI,1.4333333333333333,0.0,1672570962,1672570962,1672570962,0.0,0.0,-5.93161833,105.99554167,-5.93161833,105.99554167,-5.93161833,105.99554167,Under Way Using Engine,1,2,2,1,invalid,POINT (105.99554167 -5.93161833),POINT (105.99554167 -5.93161833),8718562,SMS MULAWARMAN,525023144.0,Indonesia,Indonesia,I,5030,803,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
