,ShipName,mmsi,avg_lat,avg_lng,flag_country,vessel_type,mode_nav_status,obs_time,time_lower,time_upper,imo,RegisteredOwnerCountryofDomicile,RegisteredOwnerCountryOfRegistration
34908,NIKI MILA UTAMA,525201326,-7.18104833,112.69281,Indonesia,Passenger,Underway Sailing,20/10/2023 07:33,9.25,0,9045883,Indonesia,Indonesia
34909,BINAIYA,525005004,-8.742392333,115.2126974,Indonesia,Passenger,Moored,20/10/2023 07:37,6.1,5.533333333,9032161,Indonesia,Indonesia
34910,BARAU,525019443,1.02,104.13,Indonesia,Passenger,Underway Sailing,20/10/2023 07:37,4.516666667,0,8994544,Indonesia,Indonesia
34911,NAWASENA,525401357,-8.740596668,116.05127,Indonesia,Passenger,Underway Sailing,20/10/2023 07:41,3.55,2.516666667,9972062,Indonesia,Indonesia
34912,JET RAIDER,564884000,1.134312474,104.0548401,Singapore,Passenger,Moored,20/10/2023 07:42,15.81666667,15.4,9035735,Singapore,Singapore
34913,TIGA ANUGRAH,525010269,-8.14196,114.4042475,Indonesia,Passenger,Under Way Using Engine,20/10/2023 07:43,1.116666667,0.166666667,8840860,Indonesia,Indonesia
34914,DHARMA RUCITRA 8,525301327,-7.085498283,112.6666635,Indonesia,Passenger,Moored,20/10/2023 07:55,15.93333333,14.4,9333735,Indonesia,Indonesia
34915,DOBONSOLO,525005002,-3.693307305,128.1749304,Indonesia,Passenger,Moored,20/10/2023 07:57,3.4,3.15,9032147,Indonesia,Indonesia
34916,SABUK NUSANTARA 84,525119055,-5.12597611,119.4059872,Indonesia,Passenger,Under Way Using Engine,20/10/2023 08:05,45.16666667,44.98333333,9841665,Indonesia,Indonesia
34917,DHARMA KARTIKA 2,525501474,-7.195010557,112.7295983,Indonesia,Passenger,Under Way Using Engine,20/10/2023 08:05,8.333333333,8.216666667,9162162,Indonesia,Indonesia
34918,SABUK NUSANTARA 104,525101076,-7.98166667,131.2883333,Indonesia,Passenger,Under Way Using Engine,20/10/2023 08:09,38.3,38.1,9813785,Indonesia,Indonesia
34919,AGUNG SAMUDERA XVIII,525003322,-8.145054222,114.4013343,Indonesia,Passenger,Moored,20/10/2023 08:10,1.583333333,0.85,9772424,Indonesia,Indonesia
34920,KELIMUTU,525005010,-6.947712223,110.423125,Indonesia,Passenger,Under Way Using Engine,20/10/2023 08:20,8,7.9,8502341,Indonesia,Indonesia
34921,PERMATA LESTARI V,525100956,0.763127915,127.375735,Indonesia,Passenger,At Anchor,20/10/2023 08:37,6.166666667,5.433333333,8980488,Indonesia,Indonesia
34922,MARINA PRATAMA,525002076,-8.123438571,114.4037562,Indonesia,Passenger,At Anchor,20/10/2023 08:53,1.15,0.816666667,7231438,Indonesia,Indonesia
34923,ADITHYA,525018438,-4.02166667,119.6141667,Indonesia,Passenger,Under Way Using Engine,20/10/2023 08:59,15.8,15.65,8508694,Indonesia,Indonesia
34924,SABUK NUSANTARA 111,525301211,-1.264998557,116.8013526,Indonesia,Passenger,At Anchor,20/10/2023 09:07,13.25,12.9,9945758,Indonesia,Indonesia
34925,MENGGALA,525019467,-5.923830835,105.9908758,Indonesia,Passenger,Under Way Using Engine,20/10/2023 09:10,1.166666667,0.833333333,8612885,Indonesia,Indonesia
34926,PANGRANGO,525005018,-6.705932834,108.603951,Indonesia,Passenger,At Anchor,20/10/2023 09:13,44.65,40.05,9072123,Indonesia,Indonesia
34927,TRISNA DWITYA,525016494,-8.140245,114.40962,Indonesia,Passenger,Under Way Using Engine,20/10/2023 09:18,0.5,0,7397294,Indonesia,Indonesia
34928,SABUK NUSANTARA 98,525101083,-1.18666667,136.0775,Indonesia,Passenger,Under Way Using Engine,20/10/2023 09:18,7.166666667,0.05,9799460,Indonesia,Indonesia
34929,OCEAN DRAGON 6,525200211,1.035,104.1333333,Indonesia,Passenger,Under Way Using Engine,20/10/2023 09:19,0.8,0.65,9859492,Indonesia,Indonesia
34930,SWARNA NALINI,525002129,-1.24055833,116.7762983,Indonesia,Passenger,Under Way Using Engine,20/10/2023 09:34,0.833333333,0,9204257,Indonesia,Indonesia
34931,MUNIC 9,525200126,-5.925,105.9916667,Indonesia,Passenger,Under Way Using Engine,20/10/2023 09:43,1.15,1.05,9835991,Indonesia,Indonesia
34932,AGUNG SAMUDERA XVIII,525003322,-8.159798958,114.4372125,Indonesia,Passenger,Moored,20/10/2023 09:48,1.483333333,0.65,9772424,Indonesia,Indonesia
34933,SUMBER BERKAT II,525200003,-8.11694502,114.4047211,Indonesia,Passenger,At Anchor,20/10/2023 09:51,5.866666667,5.766666667,9843613,Indonesia,Indonesia
34934,SURYA AYLA,525401189,-8.144097498,114.4038528,Indonesia,Passenger,Under Way Using Engine,20/10/2023 09:59,5.566666667,0.3,9939711,Indonesia,Indonesia
34935,SABUK NUSANTARA 75,525119106,-1.196960385,136.0850728,Indonesia,Passenger,At Anchor,20/10/2023 10:07,158.8666667,158.65,9856593,Indonesia,Indonesia
34936,ROYCE I,525100336,-5.950128167,105.9877427,Indonesia,Passenger,At Anchor,20/10/2023 10:08,11.95,10.9,9807205,Indonesia,Indonesia
34937,PANCAR INDAH,525012198,-8.159054583,114.4363733,Indonesia,Passenger,Underway Sailing,20/10/2023 10:10,0.883333333,0.8,8670772,Indonesia,Indonesia
34938,MARINA PRATAMA,525002076,-8.123460918,114.4006731,Indonesia,Passenger,At Anchor,20/10/2023 10:19,2.95,2.55,7231438,Indonesia,Indonesia
34939,MUTIARA SENTOSA III,525010356,-8.74339167,116.0612767,Indonesia,Passenger,Under Way Using Engine,20/10/2023 10:59,12.28333333,0,9021394,Indonesia,Indonesia
34940,AGUNG SAMUDERA XVIII,525003322,-8.145072727,114.4016721,Indonesia,Passenger,Moored,20/10/2023 11:24,1.333333333,0.6,9772424,Indonesia,Indonesia
34941,CITRA MANDALA SAKTI,525002096,-8.14186083,114.4035317,Indonesia,Passenger,Under Way Using Engine,20/10/2023 11:28,1,0.666666667,6804472,Indonesia,Indonesia
34942,DOLPHIN 01,525200257,1.15401667,103.9959133,Indonesia,Passenger,Under Way Using Engine,20/10/2023 11:38,12.76666667,0,9864447,Indonesia,Indonesia
34943,TRISILA BHAKTI I,525003159,-8.155230926,114.429283,Indonesia,Passenger,Under Way Using Engine,20/10/2023 11:47,1.466666667,0.483333333,8997493,Indonesia,Indonesia
34944,GARDA MARITIM 7,525201927,0.761279165,127.3753575,Indonesia,Passenger,Under Way Using Engine,20/10/2023 12:10,0.816666667,0.016666667,9926879,Indonesia,Indonesia
34945,BAHTERA NUSANTARA 02,525101151,-3.692607777,128.1739189,Indonesia,Passenger,Underway Sailing,20/10/2023 12:33,6.716666667,0.05,9879985,Indonesia,Indonesia
34946,GARDA MARITIM 7,525201927,0.787125657,127.3951661,Indonesia,Passenger,At Anchor,20/10/2023 12:46,12.66666667,12.16666667,9926879,Indonesia,Indonesia
34947,AGUNG SAMUDERA XVIII,525003322,-8.159927962,114.4371515,Indonesia,Passenger,Moored,20/10/2023 12:56,1.466666667,0.55,9772424,Indonesia,Indonesia
34948,PANCAR INDAH,525012198,-8.158545557,114.4325422,Indonesia,Passenger,Underway Sailing,20/10/2023 12:57,1.366666667,0.166666667,8670772,Indonesia,Indonesia
34949,MARINA PRATAMA,525002076,-8.123402627,114.40169,Indonesia,Passenger,At Anchor,20/10/2023 12:58,11.2,10.75,7231438,Indonesia,Indonesia
34950,TILONGKABILA,525005016,-8.494166665,119.8733333,Indonesia,Passenger,Under Way Using Engine,20/10/2023 13:31,1.65,1.4,9102760,Indonesia,Indonesia
34951,QUEEN STAR 1,566155000,1.134573703,104.0559983,Singapore,Passenger,Moored,20/10/2023 13:44,13.53333333,10.06666667,9571014,Singapore,Singapore
34952,KIRANA,525015376,-2.74,111.7283333,Indonesia,Passenger,Under Way Using Engine,20/10/2023 13:45,23.36666667,0,8017671,Indonesia,Indonesia
34953,DHARMA RUCITRA 9,525100991,-6.947146913,110.4236785,Indonesia,Passenger,Moored,20/10/2023 13:56,18.26666667,10.6,9044516,Indonesia,Indonesia
34954,KIRANA VII,525301379,-8.73,116.0733333,Indonesia,Passenger,Underway Sailing,20/10/2023 14:10,3.9,0,9950662,Indonesia,Indonesia
34955,JATRA III,525019293,-5.93655167,105.9979467,Indonesia,Passenger,Under Way Using Engine,20/10/2023 14:16,1.166666667,0,8503694,Indonesia,Indonesia
34956,BATU MANDI,525001136,-5.935871667,105.9978289,Indonesia,Passenger,Under Way Using Engine,20/10/2023 14:27,1.416666667,1.35,9759733,Indonesia,Indonesia
34957,AGUNG SAMUDERA XVIII,525003322,-8.14618333,114.40169,Indonesia,Passenger,Moored,20/10/2023 14:32,1.116666667,0,9772424,Indonesia,Indonesia
34958,PANCAR INDAH,525012198,-8.14,114.4083333,Indonesia,Passenger,Underway Sailing,20/10/2023 14:36,1.216666667,0,8670772,Indonesia,Indonesia
34959,PERMATA LESTARI V,525100956,0.783969563,127.3930542,Indonesia,Passenger,At Anchor,20/10/2023 14:48,15.61666667,15.05,8980488,Indonesia,Indonesia
34960,TIGA ANUGRAH,525010269,-8.15942167,114.4366517,Indonesia,Passenger,Under Way Using Engine,20/10/2023 15:25,0.983333333,0,8840860,Indonesia,Indonesia
34961,DHARMA RUCITRA,525005324,-8.1405175,114.4049417,Indonesia,Passenger,Under Way Using Engine,20/10/2023 15:36,1,0.666666667,6502945,Indonesia,Indonesia
34962,SALVINO,525007397,-5.926457666,105.993432,Indonesia,Passenger,At Anchor,20/10/2023 15:36,20.25,0.8,8672861,Indonesia,Indonesia
34963,JAGANTARA,525019408,-5.925165,105.980465,Indonesia,Passenger,Under Way Using Engine,20/10/2023 15:42,19.6,0,8324074,Indonesia,Indonesia
34964,RHAMA GIRI NUSA,525021167,-8.74333333,116.055,Indonesia,Passenger,Underway Sailing,20/10/2023 15:43,5.266666667,0,8839316,Indonesia,Indonesia
34965,SUNFLOWER COBALT,525501876,-7.053326756,112.6688733,Indonesia,Passenger,At Anchor,20/10/2023 15:43,279.3833333,278.9833333,9162174,Japan,Japan
34966,AGUNG SAMUDERA XVIII,525003322,-8.160077889,114.4368519,Indonesia,Passenger,Moored,20/10/2023 15:52,1.266666667,0.6,9772424,Indonesia,Indonesia
34967,SUMBER BERKAT II,525200003,-8.126850879,114.4002895,Indonesia,Passenger,At Anchor,20/10/2023 16:04,0.9,0.8,9843613,Indonesia,Indonesia
34968,DLN MANDALIKA,525501907,-8.741022334,116.059383,Indonesia,Passenger,Under Way Using Engine,20/10/2023 16:12,49.55,49.41666667,9979400,Indonesia,Indonesia
34969,PANCAR INDAH,525012198,-8.15857958,114.4361867,Indonesia,Passenger,Underway Sailing,20/10/2023 16:23,0.7,0.65,8670772,Indonesia,Indonesia
34970,AGUNG SAMUDRA IX,525018104,-8.1591175,114.4351392,Indonesia,Passenger,Under Way Using Engine,20/10/2023 16:26,1.15,0.166666667,9669354,Indonesia,Indonesia
34971,MUNIC 9,525200126,-5.924166665,105.9916667,Indonesia,Passenger,Under Way Using Engine,20/10/2023 16:37,1.45,1.35,9835991,Indonesia,Indonesia
34972,SALVATORE I,525010222,-5.93,105.9933333,Indonesia,Passenger,Underway Sailing,20/10/2023 16:58,1.3,0.05,9454060,Colombia,Colombia
34973,SUMBER BERKAT II,525200003,-8.123216667,114.403037,Indonesia,Passenger,At Anchor,20/10/2023 17:01,1.233333333,1.033333333,9843613,Indonesia,Indonesia
34974,PRIMA NUSANTARA,525002085,-8.73,116.0766667,Indonesia,Passenger,Under Way Using Engine,20/10/2023 17:02,0.783333333,0.1,6911691,Indonesia,Indonesia
34975,TRISILA BHAKTI I,525003159,-8.144905,114.40496,Indonesia,Passenger,Under Way Using Engine,20/10/2023 17:14,0.666666667,0.15,8997493,Indonesia,Indonesia
34976,AGUNG SAMUDERA XVIII,525003322,-8.145265304,114.4009115,Indonesia,Passenger,Moored,20/10/2023 17:24,1.283333333,0.6,9772424,Indonesia,Indonesia
34977,WINDU KARSA PRATAMA,525015491,-5.91631833,105.9901867,Indonesia,Passenger,Under Way Using Engine,20/10/2023 17:31,0.5,0,8510350,Indonesia,Indonesia
34978,SURYA AYLA,525401189,-8.14250417,114.4022325,Indonesia,Passenger,Under Way Using Engine,20/10/2023 17:45,0.733333333,0.033333333,9939711,Indonesia,Indonesia
34979,SABUK NUSANTARA 92,525101106,-7.05536417,113.9455167,Indonesia,Passenger,Moored,20/10/2023 17:53,28.16666667,3.5,9840439,Indonesia,Indonesia
34980,JALUR NUSA,525100354,-8.141310557,114.4072239,Indonesia,Passenger,Under Way Using Engine,20/10/2023 17:59,0.566666667,0.166666667,8984496,Indonesia,Indonesia
34981,TRIMAS KANAYA,525007392,-5.92166667,105.9666667,Indonesia,Passenger,Underway Sailing,20/10/2023 18:02,0.816666667,0,9016715,Indonesia,Indonesia
34982,SWARNA NALINI,525002129,-1.240514165,116.7763025,Indonesia,Passenger,Under Way Using Engine,20/10/2023 18:14,1.333333333,0.333333333,9204257,Indonesia,Indonesia
34983,PANCAR INDAH,525012198,-8.145215,114.4025856,Indonesia,Passenger,Underway Sailing,20/10/2023 18:35,0.766666667,0.05,8670772,Indonesia,Indonesia
34984,SUMBER BERKAT II,525200003,-8.122265151,114.4035515,Indonesia,Passenger,At Anchor,20/10/2023 18:36,0.983333333,0.783333333,9843613,Indonesia,Indonesia
34985,AGUNG SAMUDERA XVIII,525003322,-8.160159027,114.4369935,Indonesia,Passenger,Moored,20/10/2023 18:51,1.333333333,0.6,9772424,Indonesia,Indonesia
34986,PANCAR INDAH,525012198,-8.158636664,114.4353843,Indonesia,Passenger,Underway Sailing,20/10/2023 19:04,1.016666667,0.933333333,8670772,Indonesia,Indonesia
34987,DLN NUSANTARA,525601157,1.1625,103.9925,Indonesia,Passenger,Underway Sailing,20/10/2023 19:05,3.2,0.05,9979541,Indonesia,Indonesia
34988,NUSA AGUNG,525017090,-5.94388,105.96435,Indonesia,Passenger,Underway Sailing,20/10/2023 19:23,1,0.333333333,7027423,Indonesia,Indonesia
34989,TRISILA BHAKTI I,525003159,-8.14831625,114.4081467,Indonesia,Passenger,Under Way Using Engine,20/10/2023 19:38,0.666666667,0.466666667,8997493,Indonesia,Indonesia
34990,SUMBER BERKAT II,525200003,-8.128666007,114.4023954,Indonesia,Passenger,At Anchor,20/10/2023 20:03,5.066666667,4.766666667,9843613,Indonesia,Indonesia
34991,CAITLYN 7,525200335,-5.920833335,105.9766667,Indonesia,Passenger,Underway Sailing,20/10/2023 20:06,0.5,0.4,9836000,Indonesia,Indonesia
34992,SURYA AYLA,525401189,-8.14317333,114.4021017,Indonesia,Passenger,Under Way Using Engine,20/10/2023 20:08,0.75,0.65,9939711,Indonesia,Indonesia
34993,AGUNG SAMUDERA XVIII,525003322,-8.145195138,114.4016864,Indonesia,Passenger,Moored,20/10/2023 20:15,1.4,0.65,9772424,Indonesia,Indonesia
34994,GARDA MARITIM 5,525101904,-3.66,128.2022222,Indonesia,Passenger,Underway Sailing,20/10/2023 20:16,15.45,15.31666667,9910818,Indonesia,Indonesia
34995,BATU MANDI,525001136,-5.935,105.9975,Indonesia,Passenger,Under Way Using Engine,20/10/2023 20:39,1.25,0.05,9759733,Indonesia,Indonesia
34996,ULIN FERRY,525100429,-1.241048335,116.7776875,Indonesia,Passenger,Under Way Using Engine,20/10/2023 20:41,1.066666667,0.55,9080261,Indonesia,Indonesia
34997,PANCAR INDAH,525012198,-8.144341665,114.402495,Indonesia,Passenger,Underway Sailing,20/10/2023 20:43,0.75,0.65,8670772,Indonesia,Indonesia
34998,TRIMAS KANAYA,525007392,-5.955957949,105.986952,Indonesia,Passenger,At Anchor,20/10/2023 21:05,36.91666667,36.65,9016715,Indonesia,Indonesia
34999,LIPUTAN XII,525100880,-8.145047777,114.4034989,Indonesia,Passenger,Under Way Using Engine,20/10/2023 21:18,0.916666667,0.766666667,8524272,Indonesia,Indonesia
35000,NUSA AGUNG,525017090,-5.92883917,105.9930842,Indonesia,Passenger,Underway Sailing,20/10/2023 21:42,1.666666667,0.05,7027423,Indonesia,Indonesia
35001,EGON,525005045,-8.73,116.0733333,Indonesia,Passenger,Under Way Using Engine,20/10/2023 21:45,4.95,0,9032719,Indonesia,Indonesia
35002,AGUNG SAMUDERA XVIII,525003322,-8.159558214,114.4367736,Indonesia,Passenger,Moored,20/10/2023 21:50,1.583333333,0.7,9772424,Indonesia,Indonesia
35003,CAITLYN 7,525200335,-5.924344443,105.9908917,Indonesia,Passenger,Underway Sailing,20/10/2023 21:51,1.3,0.1,9836000,Indonesia,Indonesia
35004,JAMBO VI,525009306,-8.14537167,114.4020367,Indonesia,Passenger,Under Way Using Engine,20/10/2023 21:53,0.85,0,8742800,Indonesia,Indonesia
35005,SABUK NUSANTARA 97,525200047,3.28,117.5908333,Indonesia,Passenger,Under Way Using Engine,20/10/2023 22:03,4.366666667,0.05,9821184,Indonesia,Indonesia
35006,ROYCE I,525100336,-5.929650512,105.9939799,Indonesia,Passenger,At Anchor,20/10/2023 22:03,35.73333333,14.35,9807205,Indonesia,Indonesia
35007,MUSTHIKA KENCANA,525015381,-5.937775,105.9628758,Indonesia,Passenger,Underway Sailing,20/10/2023 22:07,0.766666667,0.366666667,9042881,Indonesia,Indonesia
35008,SURYA AYLA,525401189,-8.159166665,114.4341667,Indonesia,Passenger,Under Way Using Engine,20/10/2023 22:13,0.733333333,0.05,9939711,Indonesia,Indonesia
35009,SMS MULAWARMAN,525023144,-5.92343167,105.9565017,Indonesia,Passenger,Under Way Using Engine,20/10/2023 22:47,1.35,0,8718562,Indonesia,Indonesia
35010,PANCAR INDAH,525012198,-8.160057223,114.4364556,Indonesia,Passenger,Underway Sailing,20/10/2023 22:54,0.7,0.1,8670772,Indonesia,Indonesia
35011,SABUK NUSANTARA 106,525101082,-3.69302167,128.1749867,Indonesia,Passenger,Under Way Using Engine,20/10/2023 22:55,31.86666667,31.75,9799692,Indonesia,Indonesia
35012,COCABORA,525016407,-1.21708,116.821785,Indonesia,Passenger,Under Way Using Engine,20/10/2023 22:56,1.85,0,9491329,Indonesia,Indonesia
35013,TRISILA BHAKTI I,525003159,-8.14333333,114.404,Indonesia,Passenger,Under Way Using Engine,20/10/2023 23:10,0.666666667,0.45,8997493,Indonesia,Indonesia
35014,WIRA NAULI,525201708,1.726628791,98.78497475,Indonesia,Passenger,At Anchor,20/10/2023 23:12,24.85,16.15,9921051,Indonesia,Indonesia
35015,BARAU,525019443,1.03166667,104.1308333,Indonesia,Passenger,Underway Sailing,20/10/2023 23:13,13.35,2.133333333,8994544,Indonesia,Indonesia
35016,DHARMA RUCITRA 8,525301327,-7.196668873,112.7301077,Indonesia,Passenger,At Anchor,20/10/2023 23:25,6.85,6.533333333,9333735,Indonesia,Indonesia
35017,AGUNG SAMUDERA XVIII,525003322,-8.145263182,114.4016989,Indonesia,Passenger,Moored,20/10/2023 23:26,1.1,0.5,9772424,Indonesia,Indonesia
35018,SABUK NUSANTARA 98,525101083,-0.870535557,134.0746222,Indonesia,Passenger,Under Way Using Engine,20/10/2023 23:40,8.15,8.1,9799460,Indonesia,Indonesia
35019,PANCAR INDAH,525012198,-8.144337918,114.402135,Indonesia,Passenger,Underway Sailing,20/10/2023 23:45,0.8,0.716666667,8670772,Indonesia,Indonesia
35020,SMS VINCENT,525019391,-7.043119717,112.6769705,Indonesia,Passenger,Moored,20/10/2023 23:54,238.45,225.0333333,9459228,Indonesia,Indonesia
35021,MARINA PRATAMA,525002076,-8.1482925,114.40782,Indonesia,Passenger,At Anchor,21/10/2023 00:08,0.766666667,0.15,7231438,Indonesia,Indonesia
35022,OCEANNA 7,525100100,1.13415778,104.0563222,Indonesia,Passenger,Under Way Using Engine,21/10/2023 00:23,15.4,0.7,8434439,Indonesia,Indonesia
35023,SABUK NUSANTARA 78,525101068,-1.591179447,123.4968489,Indonesia,Passenger,Moored,21/10/2023 00:29,13.48333333,7.9,9828259,Indonesia,Indonesia
35024,AGUNG SAMUDERA XVIII,525003322,-8.15991375,114.4369823,Indonesia,Passenger,Moored,21/10/2023 00:34,1.683333333,0.933333333,9772424,Indonesia,Indonesia
35025,GILIMANUK,525019469,-8.127316665,114.4047267,Indonesia,Passenger,Underway Sailing,21/10/2023 00:38,0.666666667,0.166666667,7204590,Indonesia,Indonesia
35026,SMS MULAWARMAN,525023144,-5.92192,105.9736458,Indonesia,Passenger,Under Way Using Engine,21/10/2023 00:38,0.666666667,0.166666667,8718562,Indonesia,Indonesia
35027,TATAMAILAU,525005012,-3.69357945,128.1750176,Indonesia,Passenger,Moored,21/10/2023 00:52,4.5,4.35,8915639,Indonesia,Indonesia
35028,ADITHYA,525018438,-4.0125,119.6183333,Indonesia,Passenger,Under Way Using Engine,21/10/2023 00:53,36.16666667,36.06666667,8508694,Indonesia,Indonesia
35029,GORANGO,525016591,0.762043333,127.375755,Indonesia,Passenger,Under Way Using Engine,21/10/2023 00:55,5.733333333,5.3,8647270,Indonesia,Indonesia
35030,SULTAN MURHUM II,525301831,-3.966833944,122.6087494,Indonesia,Passenger,Moored,21/10/2023 00:56,410.1833333,409.3333333,9960849,Indonesia,Indonesia
35031,MARINA PRATAMA,525002076,-8.123864131,114.400621,Indonesia,Passenger,At Anchor,21/10/2023 00:56,6.5,6.15,7231438,Indonesia,Indonesia
35032,MAJESTIC KAWANUA,525018402,1.687006377,101.4586275,Indonesia,Passenger,Moored,21/10/2023 00:58,55.1,54.73333333,9757814,Indonesia,Indonesia
35033,SALVATORE I,525010222,-5.929775,105.99369,Indonesia,Passenger,Underway Sailing,21/10/2023 00:59,0.95,0,9454060,Colombia,Colombia
35034,H. M. BARUNA I,525004089,-5.95206833,105.9878233,Indonesia,Passenger,Under Way Using Engine,21/10/2023 01:04,140.0666667,0,8518039,Indonesia,Indonesia
35035,LOMPA,525101013,0.759188053,127.3772072,Indonesia,Passenger,Underway Sailing,21/10/2023 01:08,0.95,0.25,9816983,Indonesia,Indonesia
35036,SUMBER BERKAT II,525200003,-8.143542406,114.4016704,Indonesia,Passenger,At Anchor,21/10/2023 01:13,0.983333333,0.45,9843613,Indonesia,Indonesia
35037,GARDA MARITIM 7,525201927,0.762007039,127.3755296,Indonesia,Passenger,At Anchor,21/10/2023 01:28,0.833333333,0.65,9926879,Indonesia,Indonesia
35038,SURYA AYLA,525401189,-8.1425,114.4008333,Indonesia,Passenger,Under Way Using Engine,21/10/2023 01:30,0.65,0.05,9939711,Indonesia,Indonesia
35039,BARAU,525019443,1.040569666,104.1438183,Indonesia,Passenger,Underway Sailing,21/10/2023 01:39,0.65,0.5,8994544,Indonesia,Indonesia
35040,JOKOTOLE,525005355,-7.17607,112.7232933,Indonesia,Passenger,Under Way Using Engine,21/10/2023 01:45,0.833333333,0,7638284,Indonesia,Indonesia
35041,ALCOR,563061400,1.132536248,104.0555008,Singapore,Passenger,Under Way Using Engine,21/10/2023 01:59,24.5,23.71666667,9771585,Saudi Arabia,Saudi Arabia
35042,LOMPA,525101013,0.765,127.38,Indonesia,Passenger,Underway Sailing,21/10/2023 02:05,1.35,0,9816983,Indonesia,Indonesia
35043,SUMBER BERKAT II,525200003,-8.147222223,114.4294444,Indonesia,Passenger,At Anchor,21/10/2023 02:10,0.55,0.15,9843613,Indonesia,Indonesia
35044,AGUNG SAMUDERA XVIII,525003322,-8.145,114.4013333,Indonesia,Passenger,Moored,21/10/2023 02:16,1.4,0.4,9772424,Indonesia,Indonesia
35045,OCEAN DRAGON 6,525200211,1.039791666,104.1366667,Indonesia,Passenger,Under Way Using Engine,21/10/2023 02:16,3.8,2.3,9859492,Indonesia,Indonesia
35046,JAMBO IX,525100113,-8.144060835,114.4090358,Indonesia,Passenger,Under Way Using Engine,21/10/2023 02:30,0.5,0.166666667,9801940,Indonesia,Indonesia
35047,JOKOTOLE,525005355,-7.19817167,112.7351983,Indonesia,Passenger,Under Way Using Engine,21/10/2023 02:35,0.916666667,0,7638284,Indonesia,Indonesia
35048,SUMBER BERKAT II,525200003,-8.16185417,114.4337,Indonesia,Passenger,At Anchor,21/10/2023 02:43,0.966666667,0.35,9843613,Indonesia,Indonesia
35049,SABUK NUSANTARA 111,525301211,-1.272537407,116.8054352,Indonesia,Passenger,At Anchor,21/10/2023 02:45,8.116666667,3.383333333,9945758,Indonesia,Indonesia
35050,AQUA BLU,525600798,-3.693394734,128.1750921,Indonesia,Passenger,Moored,21/10/2023 02:46,13.4,7.15,4902921,Indonesia,Indonesia
35051,BARAU,525019443,1.03166667,104.1316667,Indonesia,Passenger,Underway Sailing,21/10/2023 03:09,0.683333333,0,8994544,Indonesia,Indonesia
35052,WHITE MANTA,525600308,-4.500833333,129.9436111,Indonesia,Passenger,Under Way Using Engine,21/10/2023 03:25,0.55,0.45,9876153,Indonesia,Indonesia
35053,TUNU PRATAMA JAYA 3888,525100465,-8.144929443,114.4055111,Indonesia,Passenger,Under Way Using Engine,21/10/2023 03:25,0.516666667,0.45,8984381,Indonesia,Indonesia
35054,JAMBO IX,525100113,-8.14458167,114.402235,Indonesia,Passenger,Under Way Using Engine,21/10/2023 03:31,0.833333333,0,9801940,Indonesia,Indonesia
35055,AGUNG SAMUDERA XVIII,525003322,-8.160095972,114.4369053,Indonesia,Passenger,Moored,21/10/2023 03:36,1.183333333,0.55,9772424,Indonesia,Indonesia
35056,SABUK NUSANTARA 101,525101043,-8.22,124.5133333,Indonesia,Passenger,Under Way Using Engine,21/10/2023 03:47,9.8,9.6,9813759,Indonesia,Indonesia
35057,SURYA AYLA,525401189,-8.142292084,114.4033877,Indonesia,Passenger,Under Way Using Engine,21/10/2023 03:47,0.9,0.833333333,9939711,Indonesia,Indonesia
35058,TUNU PRATAMA JAYA 3888,525100465,-8.145,114.4016667,Indonesia,Passenger,Under Way Using Engine,21/10/2023 03:58,0.9,0.8,8984381,Indonesia,Indonesia
35059,PANCAR INDAH,525012198,-8.158876664,114.4369853,Indonesia,Passenger,Underway Sailing,21/10/2023 04:05,0.733333333,0.65,8670772,Indonesia,Indonesia
35060,DHARMA FERRY I,525005322,-8.14271,114.4042425,Indonesia,Passenger,Under Way Using Engine,21/10/2023 04:19,0.966666667,0.666666667,8610332,Indonesia,Indonesia
35061,WHITE MANTA,525600308,-4.505277778,129.9394444,Indonesia,Passenger,Under Way Using Engine,21/10/2023 04:22,2.2,1.6,9876153,Indonesia,Indonesia
35062,SUMBER BERKAT II,525200003,-8.143471187,114.401669,Indonesia,Passenger,At Anchor,21/10/2023 04:24,0.75,0.3,9843613,Indonesia,Indonesia
35063,S JAVA SEA,525501171,-7.10456972,112.6682111,Indonesia,Passenger,Under Way Using Engine,21/10/2023 04:28,108.1666667,90,9974917,Indonesia,Indonesia
35064,GILIMANUK II,525019470,-8.142897223,114.4051461,Indonesia,Passenger,Under Way Using Engine,21/10/2023 04:30,1.166666667,0.833333333,8994568,Indonesia,Indonesia
35065,GARDA MARITIM 3,525101263,-10.21666667,123.5166667,Indonesia,Passenger,Underway Sailing,21/10/2023 04:50,4.05,3.7,9910686,Indonesia,Indonesia
35066,MANDALA NUSANTARA,525002065,-4.539166665,120.4083333,Indonesia,Passenger,Under Way Using Engine,21/10/2023 04:53,37.46666667,0.05,7900493,Indonesia,Indonesia
35067,MANDALA NUSANTARA,525002065,-4.54166667,120.405,Indonesia,Passenger,Under Way Using Engine,21/10/2023 05:02,3.716666667,0,7900493,Indonesia,Indonesia
35068,INA SELA,525019515,-0.94111111,104.0977778,Indonesia,Passenger,Underway Sailing,21/10/2023 05:02,0.6,0.15,9592551,Indonesia,Indonesia
35069,PERKASA PRIMA 05,525005368,-8.141156667,114.4095511,Indonesia,Passenger,Under Way Using Engine,21/10/2023 05:03,0.5,0.15,8997223,Indonesia,Indonesia
