,h3_index_int,mmsi,imo,length,width,vessel_type,vessel_type_main,obs_time,flag_country,source,destination,time_lower,time_upper,unix_trigger,avg_unix,unix_disarm,sd_lat,sd_lng,trigger_lat,trigger_lng,avg_lat,avg_lng,disarm_lat,disarm_lng,mode_nav_status,obs_nav_status,state_initial,state_final,obs_count,is_valid,geom_wkt,wkt_avg_pt,imo_ihs,ShipName,mmsi_ihs,RegisteredOwnerCountryOfRegistration,RegisteredOwnerCountryofDomicile,Tonnagesystem69convention,GrossTonnage,Deadweight,ShiptypeLevel5,shipSource,Hirarki_1,Prov_ID,Kode
2238,623339763432914943,525005016,9102760,99.0,18.0,Passenger,Passenger Ship,2023-07-06 10:37:10,Indonesia,S-AIS,LUWUK,3.5833333333333335,0.1,1688639830,1688640024,1688640218,0.002056506935996051,0.0011019127813859952,0.50666667,123.06166667,0.5052125000000001,123.0608875,0.50375833,123.06010833,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (123.06166667 0.50666667, 123.0608875 0.5052125000000001,123.06010833 0.50375833)",POINT (123.0608875 0.5052125000000001),9102760,TILONGKABILA,525005016.0,Indonesia,Indonesia,I,6022,1438,Passenger Ship,imo match,2,75,GTO
764,623986047777472511,572592220,9162162,153.0,25.0,Passenger,,2023-07-06 10:55:55,Tuvalu,T-AIS,INDONESIA-SURABAYA,207.56666666666666,205.8,1688640955,1689009098,1689381835,0.0006690935048025072,0.0004588863831767409,-7.03166667,112.675055,-7.032085174410646,112.67519359958175,-7.03253667,112.675145,At Anchor,1052,2,2,1052,valid,"LINESTRING (112.675055 -7.03166667, 112.67519359958175 -7.032085174410646,112.675145 -7.03253667)",POINT (112.67519359958175 -7.032085174410646),9162162,DHARMA KARTIKA 2,525501474.0,Indonesia,Indonesia,I,20876,3648,Passenger/Ro-Ro Ship (Vehicles),imo match,2,35,GRE
6095,623514246754992127,525001186,9803508,58.0,12.0,Passenger,Passenger Ship,2023-07-06 11:02:59,Indonesia,S-AIS,BIAK,26.85,21.85,1688641379,1688700229,1688720054,0.00017874981088356246,0.0013253874564057415,-1.18554667,136.07463167,-1.18592674,136.0774733326087,-1.18600167,136.07806833,Moored,23,2,2,23,valid,"LINESTRING (136.07463167 -1.18554667, 136.0774733326087 -1.18592674,136.07806833 -1.18600167)",POINT (136.0774733326087 -1.18592674),9803508,SABUK NUSANTARA 58,525001186.0,Indonesia,Indonesia,I,1171,750,General Cargo/Passenger Ship,imo match,2,91,BIK
4127,623960961369899007,525100805,9821263,106.0,20.0,Passenger,,2023-07-06 12:00:20,Indonesia,T-AIS,BAKAUHENI,0.55,0.16666666666666666,1688644820,1688645152,1688645485,0.0013046120112887773,0.000781352993217981,-5.928065,105.96595167,-5.9289875,105.96650417000001,-5.92991,105.96705667,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.96595167 -5.928065, 105.96650417000001 -5.9289875,105.96705667 -5.92991)",POINT (105.96650417000001 -5.9289875),9821263,REINNA,525100805.0,Indonesia,Indonesia,I,6747,2774,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
14649,623960961404600319,525002063,7118789,144.0,19.0,Passenger,Passenger Ship,2023-07-06 12:11:16,Indonesia,S-AIS,MERAK,0.6,0.5,1688645476,1688646446,1688647273,0.001044794215489978,0.0015263272525856662,-5.91,105.97666667,-5.909836498999999,105.97698866599998,-5.91,105.97833333,Underway Sailing,10,2,2,10,valid,"LINESTRING (105.97666667 -5.91, 105.97698866599998 -5.909836498999999,105.97833333 -5.91)",POINT (105.97698866599998 -5.909836498999999),7118789,MITRA NUSANTARA,525002063.0,Indonesia,Indonesia,I,5813,1500,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
8056,623960961476689919,525022300,9066722,99.0,16.0,Passenger,Passenger Ship,2023-07-06 12:13:31,Indonesia,T-AIS,BAKAUHENI-MERAK,1.1333333333333333,0.0,1688645611,1688645611,1688645611,0.0,0.0,-5.93523167,105.99748333,-5.93523167,105.99748333,-5.93523167,105.99748333,Under Way Using Engine,1,2,2,1,invalid,POINT (105.99748333 -5.93523167),POINT (105.99748333 -5.93523167),9066722,SUKI 2,525022300.0,Indonesia,Indonesia,I,5008,1064,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
219,623960961477017599,525002061,6725523,94.0,16.0,Passenger,Passenger Ship,2023-07-06 12:22:47,Indonesia,S-AIS,MERAK-BAKAUHENI,0.85,0.7,1688646167,1688648000,1688648688,0.0010823503574629836,0.0002533299999996075,-5.93166667,105.99666667,-5.931483334999999,105.996793335,-5.93166667,105.99666667,Underway Sailing,4,2,2,4,valid,"LINESTRING (105.99666667 -5.93166667, 105.996793335 -5.931483334999999,105.99666667 -5.93166667)",POINT (105.996793335 -5.931483334999999),6725523,TITIAN MURNI,525002061.0,Indonesia,Indonesia,F,3614,1101,Passenger/Ro-Ro Ship (Vehicles/Rail),imo match,1,36,IBP
14594,623337134760853503,525002129,9204257,49.0,12.0,Passenger,Passenger Ship,2023-07-06 12:33:51,Indonesia,T-AIS,KARIANGAU - PNAJAM,1.0,0.6666666666666666,1688646831,1688647840,1688649250,0.002275048756906134,0.0018801689763509306,-1.238765,116.778565,-1.23832222,116.77890111333333,-1.23585833,116.78092667,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (116.778565 -1.238765, 116.77890111333333 -1.23832222,116.78092667 -1.23585833)",POINT (116.77890111333333 -1.23832222),9204257,SWARNA NALINI,525002129.0,Indonesia,Indonesia,F,323,58,Passenger/Ro-Ro Ship (Vehicles),imo match,1,64,BPN
3130,623529803730976767,525200343,9425021,0.0,0.0,Passenger,,2023-07-06 12:47:35,Indonesia,T-AIS,TERNATE,21.916666666666668,21.416666666666668,1688647655,1688669439,1688724785,0.00020192860865486686,0.0002685770896985601,0.78904167,127.40042667,0.7890312886363635,127.39944878818183,0.78922667,127.39922833,At Anchor,22,2,2,22,valid,"LINESTRING (127.40042667 0.78904167, 127.39944878818183 0.7890312886363635,127.39922833 0.78922667)",POINT (127.39944878818183 0.7890312886363635),9425021,FUJIAN MAWEI (   ),,,,I,16000,17500,Container Ship (Fully Cellular),imo match,1,82,TEI
7633,623960961471709183,525002063,7118789,144.0,19.0,Passenger,Passenger Ship,2023-07-06 13:02:11,Indonesia,S-AIS,MERAK,1.6,1.3,1688648531,1688651473,1688653215,0.0009622523731500704,0.001666665000004399,-5.925,105.99166667,-5.924444443333333,105.99166666666667,-5.92333333,105.99,Underway Sailing,3,2,2,3,valid,"LINESTRING (105.99166667 -5.925, 105.99166666666667 -5.924444443333333,105.99 -5.92333333)",POINT (105.99166666666667 -5.924444443333333),7118789,MITRA NUSANTARA,525002063.0,Indonesia,Indonesia,I,5813,1500,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
11315,623960961470660607,525300391,9875812,120.0,23.0,Passenger,,2023-07-06 13:02:41,Indonesia,S-AIS,MERAK,1.6833333333333333,1.55,1688648561,1688652224,1688654150,0.00026461694887758893,0.0008399094869720711,-5.92333333,105.99,-5.923180553333334,105.99089389,-5.922875,105.991015,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (105.99 -5.92333333, 105.99089389 -5.923180553333334,105.991015 -5.922875)",POINT (105.99089389 -5.923180553333334),9875812,WIRA BERLIAN,525300391.0,Indonesia,Indonesia,I,8428,3959,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
8278,624103040724205567,525101043,9813759,70.0,20.0,Passenger,,2023-07-06 13:11:39,Indonesia,S-AIS,ATAPUPU,121.45,0.0,1688649099,1688649099,1688649099,0.0,0.0,-8.61666667,122.21833333,-8.61666667,122.21833333,-8.61666667,122.21833333,Under Way Using Engine,1,2,2,1,invalid,POINT (122.21833333 -8.61666667),POINT (122.21833333 -8.61666667),9813759,SABUK NUSANTARA 101,525101043.0,Indonesia,Indonesia,I,1258,505,General Cargo/Passenger Ship,imo match,2,53,MOF
1043,623276214399074303,563190700,9997440,39.0,10.0,Passenger,,2023-07-06 13:30:39,Singapore,S-AIS,BTC TO HFC,10.716666666666667,10.566666666666666,1688650239,1688668952,1688688291,0.0007947406425368995,0.00035833499999426977,1.13166667,104.055,1.132282085,104.0551791675,1.13166667,104.055,Under Way Using Engine,4,2,2,4,valid,"LINESTRING (104.055 1.13166667, 104.0551791675 1.132282085,104.055 1.13166667)",POINT (104.0551791675 1.132282085),9997440,CVIJETA,238073110.0,Croatia,Croatia,I,397,39,Passenger Ship,imo match,1,21,BUR
18623,624129268459208703,525015631,8815346,71.0,14.0,Passenger,Passenger Ship,2023-07-06 13:38:20,Indonesia,T-AIS,PADANGBAY BALI,18.7,0.0,1688650700,1688650700,1688650700,0.0,0.0,-8.74516667,116.04914167,-8.74516667,116.04914167,-8.74516667,116.04914167,Under Way Using Engine,1,2,2,1,invalid,POINT (116.04914167 -8.74516667),POINT (116.04914167 -8.74516667),8815346,DHARMA KENCANA IX,525015631.0,Indonesia,Indonesia,I,2624,230,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
1277,623276214399074303,564884000,9035735,24.0,6.0,Passenger,Passenger Ship,2023-07-06 13:44:13,Singapore,T-AIS,BTC,10.5,10.066666666666666,1688651053,1688678018,1688687352,0.0017658996034038217,0.0003913758407177884,1.13168333,104.05553333,1.1338827272727274,104.05506393818182,1.13166667,104.05553333,Moored,11,2,2,11,valid,"LINESTRING (104.05553333 1.13168333, 104.05506393818182 1.1338827272727274,104.05553333 1.13166667)",POINT (104.05506393818182 1.1338827272727274),9035735,JET RAIDER,564884000.0,Singapore,Singapore,I,255,50,Passenger Ship,imo match,1,21,BUR
27685,623276218686013439,525019443,8994544,0.0,0.0,Passenger,Passenger Ship,2023-07-06 13:49:32,Indonesia,T-AIS,UBAN PUNGGUR,1.2333333333333334,0.0,1688651372,1688651372,1688651372,0.0,0.0,1.0436,104.14473167,1.0436,104.14473167,1.0436,104.14473167,Underway Sailing,1,2,2,1,invalid,POINT (104.14473167 1.0436),POINT (104.14473167 1.0436),8994544,BARAU,525019443.0,Indonesia,Indonesia,I,540,0,Passenger Ship,imo match,1,21,BUR
18150,623960940004212735,525301949,9961415,54.0,14.0,Passenger,,2023-07-06 13:52:31,Indonesia,T-AIS,PRIOK,15.65,0.0,1688651551,1688651551,1688651551,0.0,0.0,-6.082605,106.9322,-6.082605,106.9322,-6.082605,106.9322,Under Way Using Engine,1,2,2,1,invalid,POINT (106.9322 -6.082605),POINT (106.9322 -6.082605),9961415,DIMAS PUTRA VII,525301949.0,Indonesia,Indonesia,I,856,1500,Products Tanker,imo match,1,31,TPR
2376,624120061376987135,525005003,9032159,100.0,18.0,Passenger,Passenger Ship,2023-07-06 15:04:28,Indonesia,S-AIS,BIMA,1.7,1.55,1688655868,1688659525,1688661444,0.0009622523731495576,0.00096225237315366,-8.495,119.87333333,-8.494444443333334,119.87388888666665,-8.495,119.87333333,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (119.87333333 -8.495, 119.87388888666665 -8.494444443333334,119.87333333 -8.495)",POINT (119.87388888666665 -8.494444443333334),9032159,LEUSER,525005003.0,Indonesia,Indonesia,I,6022,1438,Passenger Ship,imo match,2,53,LBO
25013,623960961405845503,525006235,8613580,149.0,18.0,Passenger,General Cargo Ship,2023-07-06 16:15:10,Indonesia,T-AIS,MERAK-BAKAUHENI,0.5,0.16666666666666666,1688660110,1688660415,1688660720,1.41421356238236e-05,0.0013658969560179522,-5.90287,105.984035,-5.90288,105.983069165,-5.90289,105.98210333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.984035 -5.90287, 105.983069165 -5.90288,105.98210333 -5.90289)",POINT (105.983069165 -5.90288),8613580,ELYSIA,525006235.0,Indonesia,Indonesia,F,5094,1265,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
3640,623987283457441791,525401537,8920165,0.0,0.0,Passenger,,2023-07-06 16:34:04,Indonesia,S-AIS,BJM,11.016666666666667,10.883333333333333,1688661244,1688687322,1688700447,0.0008639773563198181,0.002034201297447145,-3.375,114.50833333,-3.3742983333333334,114.50950777666667,-3.37456167,114.51185667,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (114.50833333 -3.375, 114.50950777666667 -3.3742983333333334,114.51185667 -3.37456167)",POINT (114.50950777666667 -3.3742983333333334),8920165,HAI DA,525401537.0,Indonesia,Indonesia,I,9353,3286,Vehicles Carrier,imo match,1,63,BDJ
22774,624100705934049279,525005009,8303264,141.0,22.0,Passenger,Passenger Ship,2023-07-06 17:00:49,Indonesia,S-AIS,MAUMERE,9.4,9.25,1688662849,1688674010,1688696154,0.0016666650000026226,1.7404671430534633e-14,-10.19166667,123.525,-10.193333333333333,123.52500000000002,-10.195,123.525,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (123.525 -10.19166667, 123.52500000000002 -10.193333333333333,123.525 -10.195)",POINT (123.52500000000002 -10.193333333333333),8303264,UMSINI,525005009.0,Indonesia,Indonesia,F,14501,3434,Passenger Ship,imo match,1,53,TQP
16965,624118898137006079,525005015,8700292,146.0,0.0,Passenger,Passenger Ship,2023-07-06 17:34:10,Indonesia,S-AIS,BAU-BAU,2.8,2.6,1688664850,1688671757,1688674210,0.002121640282635148,0.0014974926575041997,-5.45166667,122.61,-5.451268335,122.6103125,-5.44833333,122.60833333,Underway Sailing,4,2,2,4,valid,"LINESTRING (122.61 -5.45166667, 122.6103125 -5.451268335,122.60833333 -5.44833333)",POINT (122.6103125 -5.451268335),8700292,TIDAR,525005015.0,Indonesia,Indonesia,F,14501,3200,Passenger Ship,imo match,2,74,BBM
26508,624129377550041087,525002085,6911691,76.0,16.0,Passenger,Passenger Ship,2023-07-06 18:28:17,Indonesia,S-AIS,PADANGBAI>LEMBAR,1.05,0.0,1688668097,1688668097,1688668097,0.0,0.0,-8.73,116.07666667,-8.73,116.07666667,-8.73,116.07666667,Under Way Using Engine,1,2,2,1,invalid,POINT (116.07666667 -8.73),POINT (116.07666667 -8.73),6911691,PRIMA NUSANTARA,525002085.0,Indonesia,Indonesia,F,2773,512,Passenger/Ro-Ro Ship (Vehicles),imo match,2,52,LMR
26976,624120991650119679,525002065,7900493,60.0,14.0,Passenger,Passenger Ship,2023-07-06 19:38:33,Indonesia,S-AIS,BAJOE-KOLAKA PP,6.716666666666667,6.566666666666666,1688672313,1688684148,1688695984,0.0,0.0,-4.05666667,121.58333333,-4.05666667,121.58333333,-4.05666667,121.58333333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (121.58333333 -4.05666667, 121.58333333 -4.05666667,121.58333333 -4.05666667)",POINT (121.58333333 -4.05666667),7900493,MANDALA NUSANTARA,525002065.0,Indonesia,Indonesia,I,1333,240,Passenger/Ro-Ro Ship (Vehicles),imo match,2,74,KOL
6805,623986077539532799,525100334,8908789,133.0,20.0,Passenger,Ro Ro Cargo Ship,2023-07-06 21:03:05,Indonesia,T-AIS,ID.SURABAYA,5.3,4.8,1688677385,1688684450,1688694665,1.0272126341830165e-05,1.3864459841780332e-05,-7.19645333,112.73203,-7.196437290624999,112.73203906250001,-7.19644,112.73206,Moored,15,2,2,16,valid,"LINESTRING (112.73203 -7.19645333, 112.73203906250001 -7.196437290624999,112.73206 -7.19644)",POINT (112.73203906250001 -7.196437290624999),8908789,NIKI SEJAHTERA,525100334.0,Indonesia,Indonesia,F,9982,2726,Ro-Ro Cargo Ship,imo match,1,35,SUB
12520,623514246827540479,525016581,8746337,47.0,12.0,Passenger,,2023-07-06 21:34:04,Indonesia,S-AIS,BIAK,60.18333333333333,0.26666666666666666,1688679244,1688679790,1688680251,0.0012255620935921981,0.001174012892877766,-1.20666667,136.14666667,-1.2080095825000001,136.14447562499998,-1.20977833,136.14499667,Underway Sailing,8,2,2,8,valid,"LINESTRING (136.14666667 -1.20666667, 136.14447562499998 -1.2080095825000001,136.14499667 -1.20977833)",POINT (136.14447562499998 -1.2080095825000001),8746337,KASUARI PASIFIK IV,525016581.0,Indonesia,Indonesia,I,457,420,Passenger/Ro-Ro Ship (Vehicles),imo match,2,91,BIK
11240,623529803968118783,525201927,9926879,60.0,14.0,Passenger,,2023-07-06 22:14:15,Indonesia,T-AIS,ID-BASTIONG-TERNATE,1.65,1.4666666666666666,1688681655,1688683474,1688686972,0.0007563095829090237,0.0012658342396364105,0.76148833,127.37652,0.76201111,127.37691666666667,0.76166667,127.37833333,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (127.37652 0.76148833, 127.37691666666667 0.76201111,127.37833333 0.76166667)",POINT (127.37691666666667 0.76201111),9926879,GARDA MARITIM 7,525201927.0,Indonesia,Indonesia,I,600,0,Passenger/Ro-Ro Ship (Vehicles),imo match,1,82,TEI
25853,623341231094693887,525005016,9102760,99.0,18.0,Passenger,Passenger Ship,2023-07-06 22:52:09,Indonesia,S-AIS,LUWUK,2.066666666666667,1.9666666666666666,1688683929,1688688606,1688691037,0.0013975516614064714,0.0011885407532924992,-0.95,122.795,-0.95051889,122.79564666666666,-0.949455,122.79701833,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (122.795 -0.95, 122.79564666666666 -0.95051889,122.79701833 -0.949455)",POINT (122.79564666666666 -0.95051889),9102760,TILONGKABILA,525005016.0,Indonesia,Indonesia,I,6022,1438,Passenger Ship,imo match,2,72,LUW
14504,623513281113391103,525005052,9281542,147.0,12.0,Passenger,Passenger Ship,2023-07-06 23:06:37,Indonesia,S-AIS,MANOKWARI,2.6,2.5,1688684797,1688689316,1688693796,0.001360830612711084,0.0014042543329117875,-0.87,134.07333333,-0.8699995825,134.0744708325,-0.87166667,134.075,Under Way Using Engine,4,2,2,4,valid,"LINESTRING (134.07333333 -0.87, 134.0744708325 -0.8699995825,134.075 -0.87166667)",POINT (134.0744708325 -0.8699995825),9281542,LABOBAR,525005052.0,Indonesia,Indonesia,I,15136,3482,Passenger Ship,imo match,2,92,MKW
24257,623281558013771775,525201708,9921051,93.0,18.0,Passenger,,2023-07-06 23:43:27,Indonesia,S-AIS,SIBOLGA,23.916666666666668,15.366666666666667,1688687007,1688715290,1688742329,0.0,0.0,1.305,97.61,1.305,97.61,1.305,97.61,At Anchor,146,2,2,146,valid,"LINESTRING (97.61 1.305, 97.61 1.305,97.61 1.305)",POINT (97.61 1.305),9921051,WIRA NAULI,525201708.0,Indonesia,Indonesia,I,2923,2567,Passenger/Ro-Ro Ship (Vehicles),imo match,2,12,GNS
10043,623276213727166463,525023055,8623858,30.0,6.0,Passenger,Passenger Ship,2023-07-07 00:39:35,Indonesia,T-AIS,TMFT,19.616666666666667,4.3,1688690375,1688699227,1688705850,0.00024462705560801757,0.0005874500649010348,1.188845,104.09453333,1.1885251875,104.09379412681818,1.18883,104.09452667,Moored,44,2,2,44,valid,"LINESTRING (104.09453333 1.188845, 104.09379412681818 1.1885251875,104.09452667 1.18883)",POINT (104.09379412681818 1.1885251875),8623858,SEA RAIDER II,,Indonesia,Indonesia,I,142,0,Passenger Ship,imo match,1,21,BUR
9965,623276724804222975,525002112,9174749,85.0,16.0,Passenger,Passenger Ship,2023-07-07 00:40:13,Indonesia,T-AIS,DUMAI - RUPAT PP,11.066666666666666,0.0,1688690413,1688690413,1688690413,0.0,0.0,1.69658167,101.41896833,1.69658167,101.41896833,1.69658167,101.41896833,Under Way Using Engine,1,2,2,1,invalid,POINT (101.41896833 1.69658167),POINT (101.41896833 1.69658167),9174749,SWARNA BENGAWAN,525002112.0,Indonesia,Indonesia,I,213,89,Passenger/Ro-Ro Ship (Vehicles),imo match,1,14,DUM
14925,623960961407221759,525007397,8672861,90.0,16.0,Passenger,,2023-07-07 00:54:52,Indonesia,T-AIS,MERAK - BAKAUHENI,1.7,0.5166666666666667,1688691292,1688692219,1688693146,0.0018455486988967328,0.0010146982310032199,-5.903875,105.977775,-5.902570000000001,105.97849249999999,-5.901265,105.97921,Underway Sailing,2,2,2,2,valid,"LINESTRING (105.977775 -5.903875, 105.97849249999999 -5.902570000000001,105.97921 -5.901265)",POINT (105.97849249999999 -5.902570000000001),8672861,SALVINO,525007397.0,Indonesia,Indonesia,I,5028,807,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
11954,623960961405911039,525006235,8613580,149.0,18.0,Passenger,General Cargo Ship,2023-07-07 01:12:21,Indonesia,T-AIS,MERAK-BAKAUHENI,0.6833333333333333,0.25,1688692341,1688692849,1688693237,0.0007320063752000491,0.0020359316858948704,-5.902145,105.98441667,-5.9028116666666675,105.98641611333333,-5.902695,105.98848667,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (105.98441667 -5.902145, 105.98641611333333 -5.9028116666666675,105.98848667 -5.902695)",POINT (105.98641611333333 -5.9028116666666675),8613580,ELYSIA,525006235.0,Indonesia,Indonesia,F,5094,1265,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
218,623960961477017599,525002061,6725523,94.0,16.0,Passenger,Passenger Ship,2023-07-07 01:31:58,Indonesia,S-AIS,MERAK-BAKAUHENI,1.2,1.1,1688693518,1688696112,1688697526,0.0010745451234047982,0.0015049616261836696,-5.93166667,105.99666667,-5.932108333333333,105.99579777999999,-5.931325,105.99406,Underway Sailing,3,2,2,3,valid,"LINESTRING (105.99666667 -5.93166667, 105.99579777999999 -5.932108333333333,105.99406 -5.931325)",POINT (105.99579777999999 -5.932108333333333),6725523,TITIAN MURNI,525002061.0,Indonesia,Indonesia,F,3614,1101,Passenger/Ro-Ro Ship (Vehicles/Rail),imo match,1,36,IBP
2334,623960961401683967,525023144,8718562,83.0,14.0,Passenger,Passenger Ship,2023-07-07 01:34:48,Indonesia,T-AIS,MERAK - BAKAUHENI,1.5333333333333334,0.3333333333333333,1688693688,1688694302,1688694917,0.002008183258569762,0.00040068912863003205,-5.91036333,105.97790333,-5.9117833300000004,105.97762,-5.91320333,105.97733667,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (105.97790333 -5.91036333, 105.97762 -5.9117833300000004,105.97733667 -5.91320333)",POINT (105.97762 -5.9117833300000004),8718562,SMS MULAWARMAN,525023144.0,Indonesia,Indonesia,I,5030,803,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
7389,623276214398189567,525200061,9854571,23.0,6.0,Passenger,,2023-07-07 02:02:15,Indonesia,S-AIS,BATAM CENTER,0.7333333333333333,0.65,1688695335,1688696501,1688697668,0.0011785065879323226,0.0011785136590043307,1.13333333,104.055,1.1324999999999998,104.054166665,1.13166667,104.05333333,Under Way Using Engine,2,2,2,2,valid,"LINESTRING (104.055 1.13333333, 104.054166665 1.1324999999999998,104.05333333 1.13166667)",POINT (104.054166665 1.1324999999999998),9854571,MDM EXPRESS,525200061.0,Indonesia,Indonesia,I,206,52,Passenger Ship,imo match,1,21,BUR
14508,623513281113391103,525101087,9816957,60.0,12.0,Passenger,,2023-07-07 02:03:03,Indonesia,S-AIS,BIAK,7.433333333333334,7.25,1688695383,1688705868,1688721485,0.001228367891647269,0.0016007957135912014,-0.87,134.07333333,-0.8701103339999999,134.073821666,-0.87166667,134.07166667,Under Way Using Engine,5,2,2,5,valid,"LINESTRING (134.07333333 -0.87, 134.073821666 -0.8701103339999999,134.07166667 -0.87166667)",POINT (134.073821666 -0.8701103339999999),9816957,SABUK NUSANTARA 81,525101087.0,Indonesia,Indonesia,I,2077,565,General Cargo/Passenger Ship,imo match,2,92,MKW
8797,623960961476395007,525001125,9765665,100.0,20.0,Passenger,,2023-07-07 02:27:22,Indonesia,S-AIS,ANCHOR,1.45,1.3,1688696842,1688700255,1688701519,0.0006566650000001673,0.000876648816893264,-5.935,105.99833333,-5.935328332499999,105.9974166675,-5.935,105.99666667,Under Way Using Engine,4,2,2,4,valid,"LINESTRING (105.99833333 -5.935, 105.9974166675 -5.935328332499999,105.99666667 -5.935)",POINT (105.9974166675 -5.935328332499999),9765665,LEGUNDI,525001125.0,Indonesia,Indonesia,I,5556,1157,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
4645,624120416513130495,525015376,8017671,105.0,16.0,Passenger,Ro Ro Cargo Ship,2023-07-07 02:53:34,Indonesia,S-AIS,PARE,7.25,6.95,1688698414,1688710754,1688723475,0.00016922469930437934,0.00041089937002644254,-4.01,119.62,-4.0100171821649475,119.61993127144326,-4.01166667,119.61666667,Moored,94,2,2,97,valid,"LINESTRING (119.62 -4.01, 119.61993127144326 -4.0100171821649475,119.61666667 -4.01166667)",POINT (119.61993127144326 -4.0100171821649475),8017671,KIRANA,525015376.0,Indonesia,Indonesia,I,5299,3161,Passenger/Ro-Ro Ship (Vehicles),imo match,2,73,ARE
20789,623275795671089151,525401602,9983839,35.0,6.0,Passenger,,2023-07-07 03:20:29,Indonesia,T-AIS,,7.8,7.416666666666667,1688700029,1688709781,1688726790,6.093606247537713e-05,1.948342141531485e-05,0.98796667,103.43645,0.9879194450000001,103.436469445,0.98783333,103.43645,Moored,6,2,2,6,valid,"LINESTRING (103.43645 0.98796667, 103.436469445 0.9879194450000001,103.43645 0.98783333)",POINT (103.436469445 0.9879194450000001),9983839,OCEANNA VIII,525401602.0,Indonesia,Indonesia,I,168,263,Passenger Ship,imo match,2,21,TJB
13566,624122491028766719,525001076,9675016,63.0,12.0,Passenger,,2023-07-07 04:01:40,Indonesia,T-AIS,AMBON,46.0,0.0,1688702500,1688702500,1688702500,0.0,0.0,-3.68327833,128.17984667,-3.68327833,128.17984667,-3.68327833,128.17984667,Under Way Using Engine,1,2,2,1,invalid,POINT (128.17984667 -3.68327833),POINT (128.17984667 -3.68327833),9675016,SABUK NUSANTARA 34,525001076.0,Indonesia,Indonesia,I,1202,446,General Cargo/Passenger Ship,imo match,1,81,AMQ
21402,623276214398058495,564884000,9035735,24.0,6.0,Passenger,Passenger Ship,2023-07-07 04:31:06,Singapore,T-AIS,BTC,3.15,1.7,1688704266,1688707348,1688710386,3.3033953285124e-05,7.056942436491965e-05,1.13528333,104.05486667,1.13526249875,104.05492916625,1.13526667,104.05493333,Moored,8,2,2,8,valid,"LINESTRING (104.05486667 1.13528333, 104.05492916625 1.13526249875,104.05493333 1.13526667)",POINT (104.05492916625 1.13526249875),9035735,JET RAIDER,564884000.0,Singapore,Singapore,I,255,50,Passenger Ship,imo match,1,21,BUR
5442,623960961438154751,525019293,8503694,0.0,0.0,Passenger,Passenger Ship,2023-07-07 04:44:51,Indonesia,T-AIS,,0.5,0.16666666666666666,1688705091,1688705389,1688705692,0.0013516958689856885,0.0009636547714450545,-5.94668667,105.98473667,-5.945393333333333,105.98568555666667,-5.94399,105.98666333,Under Way Using Engine,3,2,2,3,valid,"LINESTRING (105.98473667 -5.94668667, 105.98568555666667 -5.945393333333333,105.98666333 -5.94399)",POINT (105.98568555666667 -5.945393333333333),8503694,JATRA III,525019293.0,Indonesia,Indonesia,I,5071,907,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
7632,623960961471709183,525002063,7118789,144.0,19.0,Passenger,Passenger Ship,2023-07-07 04:50:21,Indonesia,S-AIS,MERAK,1.05,0.9,1688705421,1688707065,1688708710,0.0006151152308509816,0.0013755770600578643,-5.925,105.99166667,-5.9253229175,105.99223833250001,-5.92504667,105.99056,Underway Sailing,4,2,2,4,valid,"LINESTRING (105.99166667 -5.925, 105.99223833250001 -5.9253229175,105.99056 -5.92504667)",POINT (105.99223833250001 -5.9253229175),7118789,MITRA NUSANTARA,525002063.0,Indonesia,Indonesia,I,5813,1500,Passenger/Ro-Ro Ship (Vehicles),imo match,1,36,IBP
